PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),Temperature in Cº,Relative Humidity (%),AH Absolute Humidity,CO(GT)
-2.5692969979727693,4.346771660315607,-2.2974422198160367,1.2319510404320078,-2.2203508990412395,-1.4475280880966905,-1.4085668668127953,2.25335149573096,-1.4220225741888148,-1.235946303486267,2.419116507508037,1.4895296770599327e-05,527.0
-1.0523464226249246,-1.1573987736915632,3.7775087515478396,-0.6923353830259595,-0.3592501368133063,-0.695622032647568,-0.3324901195489348,-0.7297231080588378,0.7363056911088155,-0.5641083636177328,-0.46638803585050653,0.8592797761908098,1.0
-0.9256764153148194,-1.102418158923456,3.1970994230735843,-0.6594134596135051,-0.26076583596271014,-0.6043712977629657,-0.44009779427532086,-0.48113355774302125,0.8209460152381344,-0.9000273335519998,-0.46638803585050653,0.8540126866719383,6.0
-0.5734720047452587,-0.9069315286368529,2.397424348286832,-0.6034461898123323,0.037212305072427114,-0.13351750575841811,-0.44009779427532086,-0.6302872879325111,0.8632661773027938,0.7795675161193357,-0.46638803585050653,0.8799429735340746,2.0
-2.096601604839938,2.263617256323992,-2.045931510810526,1.75870181503128,-0.561269215481196,-1.4475280880966905,-0.6553131437280929,2.1041977655414703,-1.4643427362534742,-1.235946303486267,2.3970838539284745,1.4895296770599327e-05,900.0
0.33175512066598056,-0.8122426920917795,1.0721563816039479,-0.5721703625705006,0.6533704950094905,0.4103368741538113,-0.44009779427532086,-0.48113355774302125,0.9055863393674533,0.7795675161193357,-0.46638803585050653,0.9909570141625952,5.0
-0.0791500249985069,-0.8641688282616584,1.5203613630368453,-0.5771086510823688,0.3074128227907295,0.10373440494154774,-0.44009779427532086,-0.3319798275535314,0.8209460152381344,0.1077295762508015,-0.46638803585050653,0.9346396723838931,3.0
-0.2799683292706248,-0.9160949644315374,1.8750559526600017,-0.5869852281061051,0.09529279018944539,-0.24119337292224877,-0.44009779427532086,-0.48113355774302125,0.778625853173475,1.787324425922137,-0.46638803585050653,0.8536075259397174,0.0
-0.24289418078961844,-0.8886046570474838,1.7879945533888633,-0.5820469395942369,0.1937770910400416,-0.25396847580609305,-0.5477054690017069,-0.48113355774302125,1.1595073117554098,1.45140545598787,-0.46638803585050653,1.0962988045400237,2.0
0.050609494685015445,-0.7603165559219005,1.3397895719559658,-0.5540633046936505,0.537209524775454,-0.0075914916176670014,-0.6553131437280929,-0.5805693778693478,1.5827089324020038,0.1077295762508015,-0.46638803585050653,1.2753798481816518,3.0
0.5603790362988532,-0.5739933614299819,0.7626047397510115,-0.5277257659636869,1.0245805520617377,0.4267620064330397,-0.6553131437280929,-0.7297231080588378,1.794309742725301,-0.9000273335519998,-0.46638803585050653,1.4143499793334133,5.0
0.24833828658371618,-0.64424636918923,1.081829870411852,-0.5310179583049324,0.8149857579438022,0.2606856689430636,-0.6553131437280929,-0.5805693778693478,1.7096694185959822,1.45140545598787,-0.46638803585050653,1.4313667300866901,8.0
0.183458526741955,-0.6167560618051763,1.149544292067182,-0.5227874774518187,0.6735724028762795,0.2807608306176761,-0.5477054690017069,-0.3816977376166947,1.371108122078707,-0.5641083636177328,-0.46638803585050653,1.3466881370525265,3.0
0.5171258630710125,-0.46403213189376763,0.843217146483547,-0.5162030927693279,0.996802928744903,0.5490379911784067,-0.5477054690017069,-0.3319798275535314,1.2018274738200692,0.7795675161193357,-0.46638803585050653,1.1911064158797091,2.0
1.440890062722755,-0.347961945161097,0.16929742619955007,-0.4898655540393642,1.9159897366838008,1.1056674739744805,-0.44009779427532086,-0.5805693778693478,1.0748669876260908,-0.5641083636177328,-0.46638803585050653,1.1424871280132038,8.0
1.9630176538302615,-0.036405128141823256,-0.14347871192268774,-0.45529753445628696,2.547299357520956,1.6440468097936336,-0.5477054690017069,-0.3816977376166947,1.286467797949388,-0.2281893936834656,-0.46638803585050653,1.2453979539973068,4.0
1.703498614463217,-0.13414844328512482,-0.011274364881329497,-0.466820207650646,2.1887154928854518,1.5527960749090315,-0.5477054690017069,-0.43141564767985796,1.2018274738200692,1.45140545598787,-0.46638803585050653,1.1700380578042235,0.0
0.6901385559823756,-0.47319556768845217,0.6787678367491745,-0.5145569965987051,0.9665000669447195,0.8793656514606668,-0.5477054690017069,-0.6800051979956744,1.0748669876260908,-1.235946303486267,-0.46638803585050653,0.8807532949985163,8.0
-0.3201319901250484,-0.9191494430297655,1.8653824638520973,-0.5985079013004642,0.022060874172335394,0.03255883173155799,-0.6553131437280929,-0.6302872879325111,1.0325468255614314,0.1077295762508015,-0.46638803585050653,0.6725006786369847,7.0
-2.488969676263922,3.5739885749638787,-2.23617679069931,1.3224863298162577,-1.9501503813229373,-1.4511781174920746,-1.3009591920864092,2.25335149573096,-1.2950620879948367,-1.235946303486267,2.106793979573181,1.4895296770599327e-05,629.0
-0.14711929721368527,-0.8336240422793767,1.6364432287316966,-0.5787547472529915,0.12812089047297745,0.023433758243097763,-0.6553131437280929,-0.5805693778693478,0.8209460152381344,0.4436485461850686,-0.46638803585050653,0.48329061668983453,9.0
-0.07297100025167251,-0.8000247776988668,1.6138717548465866,-0.557355497034896,0.13569660592302332,0.05263399340617048,-0.762920818454479,-0.3816977376166947,0.8632661773027938,1.115486486053603,-0.46638803585050653,0.4306197215011203,4.0
-0.41590687370098156,-0.9558031862085037,2.0943216989724984,-0.5886313242767278,-0.051171041844774605,-0.20286806427071583,-0.762920818454479,-0.6800051979956744,0.9479065014321126,1.45140545598787,-0.46638803585050653,0.4176545780700522,1.0
-0.8607966554730582,-5.6832822908055494e-05,3.0100786394541017,1.2666337959277407e-05,-0.3466239443965632,-0.5313707098552839,-0.762920818454479,-0.7297231080588378,0.990226663496772,-0.2281893936834656,-0.46638803585050653,0.411577167086739,9.0
-2.5692969979727693,4.575857555182719,-2.30389121235464,1.128246981682776,-2.3743904465255055,-1.4548281468874587,-1.4085668668127953,2.5019410460467766,-1.252741925930177,-1.235946303486267,1.9487000266952645,1.4895296770599327e-05,506.0
-1.0863310587325137,-1.1146360733163687,3.703345337353907,-0.665997844295996,-0.42743157586371905,-0.7467224441829452,-0.870528493180865,-0.5805693778693478,1.1171871496907504,-1.235946303486267,-0.46638803585050653,0.4002326665845544,0.0
-0.8700651925933098,-1.035219629762436,3.026201120800609,-0.6215532476891823,-0.2557153589960129,-0.5769960772975851,-0.870528493180865,-0.3319798275535314,0.990226663496772,1.787324425922137,-0.46638803585050653,0.4006378273167753,8.0
-0.3788327252199752,-0.873332264056343,2.0653012325487854,-0.5672320740586323,0.09276755170609677,-0.1006672411999613,-0.870528493180865,-0.5308514678061845,1.1171871496907504,-0.9000273335519998,-0.46638803585050653,0.43386100735888733,4.0
1.1844605357291274,-0.2685455016071645,0.48529806059108926,-0.5063265157455915,1.4538710942310034,1.0892423416952521,-0.762920818454479,-0.5805693778693478,1.0325468255614314,-0.9000273335519998,-0.46638803585050653,0.5080054213553081,9.0
-5.8508239026543875e-05,1.1365146535777957,1.1372061225475143e-05,2.6492398433381754,0.6659966874262336,-1.4493531027943825,-1.3009591920864092,2.054479855478307,-1.5489830603827932,-1.235946303486267,2.0696863524918117,1.4895296770599327e-05,1353.0
0.819898075665898,-0.6350829333945454,0.5336655046306106,-0.5376023429874233,0.9791262593614626,0.7917649459714488,-0.11727477009616273,-0.6302872879325111,0.10150326013892425,1.115486486053603,-0.46638803585050653,0.43548165028777086,0.0
0.5696475734191049,-0.5465030540459284,0.7174617919807916,-0.5030343234043461,0.6912490722597199,0.6640139171330055,-0.009667095369776692,-0.5805693778693478,-0.025457226055054013,0.1077295762508015,-0.46638803585050653,0.4042842739067632,6.0
0.4120824423748277,-0.769479991716585,0.9302785457546854,-0.5524172085230278,0.537209524775454,0.2844108600130602,0.09794057935660935,-0.7297231080588378,-0.11009755018437285,0.4436485461850686,-0.46638803585050653,0.38483655876016104,2.0
0.5047678135773437,-0.717553855546706,0.843217146483547,-0.5474789200111596,0.6786228798429768,0.3282112127576693,0.2055482540829954,-0.6800051979956744,-0.1947378743136917,0.4436485461850686,-0.46638803585050653,0.4119823278189599,0.0
0.69631758072921,-0.7083904197520215,0.6529718665947631,-0.5359562468168005,0.8478138582273343,0.47056235917764877,0.2055482540829954,-0.5805693778693478,-0.15241771224903228,1.115486486053603,-0.46638803585050653,0.5327202260207817,8.0
0.8322561251595667,-0.6259194975998609,0.5659104673236248,-0.5310179583049324,1.049832936895224,0.6129135055976282,0.09794057935660935,-0.3319798275535314,-0.06777738811971343,-1.235946303486267,-0.46638803585050653,0.5529782626318256,2.0
0.6808700188621241,-0.6625732407785989,0.6690943479412703,-0.5408945353286687,0.8402381427772885,0.563638108759943,0.09794057935660935,-0.28226191749036805,-0.06777738811971343,-0.5641083636177328,-0.46638803585050653,0.5720208170462069,7.0
0.5820056229127737,-0.7480986415289879,0.8367681539449442,-0.5425406314992914,0.7215519340599033,0.3482863744322818,0.2055482540829954,-0.28226191749036805,-0.1947378743136917,-0.2281893936834656,-0.46638803585050653,0.528263457966352,7.0
1.3111305430392326,-0.5770478400282101,0.21121587770046854,-0.49315774638060966,1.4791234790644894,1.1074924886721724,0.09794057935660935,-0.6800051979956744,0.01686293600960541,0.7795675161193357,-0.46638803585050653,0.6161833368582826,3.0
1.2153556594632995,-0.5892657544211227,0.24023634412418132,-0.49974213106310056,1.3200334546135264,1.1768430471844702,-0.009667095369776692,-0.5308514678061845,0.1861435842682431,0.1077295762508015,-0.46638803585050653,0.745024449704522,2.0
2.33993816338716,-0.16774770786563475,-0.39498942092819855,-0.4585897267975324,2.691237951071827,1.9780244994712781,-0.22488244482254877,-0.28226191749036805,0.48238471872085903,0.4436485461850686,-0.46638803585050653,0.9046577781995481,6.0
1.379099815254411,-0.36934329534869426,0.017746101542383288,-0.49315774638060966,1.5574058720482966,1.5035206780713462,-0.22488244482254877,-0.6800051979956744,0.6093452049148372,-0.2281893936834656,-0.46638803585050653,0.9281571006683591,1.0
0.8477036870266528,-0.4334873459114859,0.2982772769716069,-0.509618708086837,1.0069038826782974,1.2553186791852282,-0.3324901195489348,-0.7297231080588378,0.8632661773027938,-0.9000273335519998,-0.46638803585050653,1.0108098900414182,3.0
1.5243068968050193,-0.2899268517947617,-0.017723357419932338,-0.5178491889399506,1.8629597285334798,1.5582711190021077,-0.5477054690017069,-0.3816977376166947,1.0748669876260908,0.7795675161193357,-0.46638803585050653,1.0233698727402656,8.0
0.3441131701596493,-0.6167560618051763,0.698114814364983,-0.5524172085230278,0.5548861941588943,0.8793656514606668,-0.5477054690017069,-0.48113355774302125,1.0748669876260908,-0.9000273335519998,-0.46638803585050653,0.9528719053338327,6.0
0.06296754417868425,-0.7816979061094977,1.0463604114495364,-0.5787547472529915,0.35034187700765607,0.6220385790860885,-0.5477054690017069,-0.6800051979956744,1.0325468255614314,1.787324425922137,-0.46638803585050653,0.8823739379273998,4.0
-0.21817808180228085,-0.9527487076102755,1.3849325197261857,-0.6034461898123323,0.10286850563949125,0.43771209461919197,-0.6553131437280929,-0.3319798275535314,1.0325468255614314,1.787324425922137,-0.46638803585050653,0.8147120956465131,4.0
-0.21508856942886365,-5.6832822908055494e-05,1.39460600853409,1.2666337959277407e-05,0.14074708288972057,0.35193640382766583,-0.762920818454479,-0.3319798275535314,1.2018274738200692,0.4436485461850686,-0.46638803585050653,0.7810837548721802,4.0
-2.2974199091120555,2.251399341931079,-2.139441902620267,1.585861717115894,-0.8390454486495442,-1.4530031321897667,-1.5161745415391812,2.8002485064257563,-1.5913032224474526,-1.235946303486267,2.300449408404076,1.4895296770599327e-05,821.0
-2.442626990662664,3.1310891782207935,-2.1974828354676927,1.3587004455699578,-1.2759117062688556,-1.4511781174920746,-1.193351517360023,2.40250522592045,-1.3797024121241555,-1.235946303486267,2.232418758754899,1.4895296770599327e-05,625.0
-0.6383517645870199,-1.0443830655571207,2.1265666616655126,-0.6396603055660324,-0.14207962724532494,0.05810903749924662,-0.762920818454479,-0.6302872879325111,1.2018274738200692,0.4436485461850686,-0.46638803585050653,0.665207785457009,9.0
-0.25525223028328725,-0.7816979061094977,1.5526063257298595,-0.611676670665446,0.21397899890683056,0.24973558075691135,-0.870528493180865,-0.5805693778693478,1.371108122078707,1.787324425922137,-0.46638803585050653,0.6834400184069485,1.0
0.5881846476596081,-0.4243239101168014,0.6078289188245433,-0.5804008434236142,0.8932681509276095,0.7096392845753067,-0.870528493180865,-0.48113355774302125,1.371108122078707,0.7795675161193357,-0.46638803585050653,0.6887071079258199,8.0
0.9280310087354999,-0.3051992447859026,0.2692568105478941,-0.5425406314992914,1.143266760779123,1.1093175033698646,-0.5477054690017069,-0.43141564767985796,0.8632661773027938,1.115486486053603,-0.46638803585050653,0.7612308789933572,1.0
0.7055861178494616,-0.4426507817061704,0.3950121650506495,-0.5310179583049324,0.8654905276107747,1.207868297045235,-0.22488244482254877,-0.5308514678061845,0.5247048807855185,-0.5641083636177328,-0.46638803585050653,0.8467197934919625,9.0
1.023805892311433,-0.3021447661876744,0.19831789262326285,-0.4783428808450051,1.150842476229169,1.4232200313728962,0.09794057935660935,-0.43141564767985796,0.14382342220358366,-0.5641083636177328,-0.46638803585050653,0.8937184384295844,1.0
0.8168085632924807,-0.47625004628668033,0.414359142666458,-0.4734045923331369,0.8957933894109581,1.0655171506252554,0.42076360353576747,-0.5308514678061845,-0.2370580363783511,1.45140545598787,-0.46638803585050653,0.7474554140978472,0.0
0.6376168456342832,-0.7389352057343033,0.7755027248282171,-0.5343101506461778,0.6962995492264171,0.5435629470853306,0.5283712782621535,-0.5308514678061845,-0.3216983605076699,-0.2281893936834656,-0.46638803585050653,0.6907329115869243,3.0
-2.2696142977513007,2.1170022836090396,-2.07817647350354,1.710965026083221,-1.1976293132850484,-1.432927970515154,-1.5161745415391812,0.9606858340887143,-1.2950620879948367,-1.235946303486267,2.2884667371590504,1.4895296770599327e-05,924.0
-2.2665247853778836,1.9978776182781408,-2.03303352573332,1.783393257590621,-0.9526811804002322,-1.432927970515154,-1.0857438426336372,0.910967924025551,-1.3797024121241555,-1.235946303486267,2.255611025680755,1.4895296770599327e-05,947.0
0.4151719547482449,-0.7847523847077259,0.8303191614063413,-0.5343101506461778,0.5801385789923805,0.5015876090384136,0.3131559288093814,-0.43141564767985796,-0.15241771224903228,-0.9000273335519998,-0.46638803585050653,0.7158528769846187,2.0
0.4553356156026685,-0.7542075987254442,0.7400332658659016,-0.5326640544755551,0.7013500261931144,0.5125376972245658,0.2055482540829954,-0.3816977376166947,-0.06777738811971343,1.45140545598787,-0.46638803585050653,0.758394753867811,6.0
0.958926132469672,-0.5129037894654184,0.2724813068171955,-0.4948038425512324,1.1483172377458202,1.0801172682067919,0.2055482540829954,-0.6800051979956744,0.10150326013892425,-1.235946303486267,-0.46638803585050653,0.8937184384295844,5.0
1.3389361543999874,-0.3601798595540097,0.037093079158191815,-0.466820207650646,1.5094263408646729,1.4761454576059656,0.09794057935660935,-0.3319798275535314,0.14382342220358366,0.1077295762508015,-0.46638803585050653,0.9415274048316481,6.0
1.301862005918981,-0.35407090235755334,0.02419509408098613,-0.4734045923331369,1.4917496714812326,1.6312717069097893,0.09794057935660935,-0.3816977376166947,0.2284637463329025,-0.9000273335519998,-0.46638803585050653,1.0294472837235786,2.0
1.2184451718367166,-0.34185298796464064,0.049991064235397495,-0.47669678467438237,1.3528615548970584,1.9761994847735862,0.09794057935660935,-0.5805693778693478,0.31310407046222133,1.45140545598787,-0.46638803585050653,1.1530213070509465,3.0
0.7303022168367992,-0.5526120112423847,0.314399758318114,-0.5030343234043461,1.070034844762013,1.4980456339782702,-0.009667095369776692,-0.43141564767985796,0.3977443945915402,0.7795675161193357,-0.46638803585050653,1.1404613243520993,1.0
0.48623073933684047,-0.680900112367968,0.4691755792445822,-0.5244335736224415,0.703875264676463,1.33744434058137,-0.009667095369776692,-0.3816977376166947,0.4400645566561996,-0.2281893936834656,-0.46638803585050653,1.1943477017374762,9.0
0.4954992764570921,-0.6259194975998609,0.45950209043667795,-0.5260796697930642,0.7240771725432519,1.3356193258836782,-0.11727477009616273,-0.28226191749036805,0.6093452049148372,0.7795675161193357,-0.46638803585050653,1.317921725064844,0.0
0.5943636724064424,-0.6747911551715117,0.43048162401296514,-0.5425406314992914,0.756905272826784,1.326494252395218,-0.009667095369776692,-0.43141564767985796,0.5247048807855185,0.4436485461850686,-0.46638803585050653,1.3333178328892374,9.0
0.22362218759637859,-0.8152971706900076,0.6658698516719689,-0.5672320740586323,0.5523609556755458,0.9742664157406532,-0.22488244482254877,-0.48113355774302125,0.8209460152381344,1.787324425922137,-0.46638803585050653,1.3337229936214585,6.0
0.3564712196533181,-5.6832822908055494e-05,0.5626859710543234,1.2666337959277407e-05,0.7468043188933895,0.8665905485768225,-0.3324901195489348,-0.43141564767985796,1.0325468255614314,0.1077295762508015,-0.46638803585050653,1.3892300139357188,7.0
-2.4179108916753265,2.245290384734623,-2.1426663988895687,1.6517055639408031,-0.6900563781319756,-1.4438780587013065,-1.4085668668127953,2.3030694057941234,-1.5913032224474526,-1.235946303486267,2.8589965035351,1.4895296770599327e-05,773.0
-0.499323707783246,-1.0443830655571207,1.694484161579122,-0.623199343859805,0.1331713674396747,0.22966041908229884,-0.3324901195489348,-0.48113355774302125,1.0325468255614314,-0.9000273335519998,-0.46638803585050653,1.3321023506925749,7.0
-2.4982382133841736,3.054727213265089,-2.2039318280062954,1.4558201196366987,-1.1420740666513787,-1.4457030733989984,-0.870528493180865,2.3527873158572867,-1.5489830603827932,-1.235946303486267,2.8087465918624126,1.4895296770599327e-05,618.0
-0.734126648162953,-0.9802390149943291,2.055627743740881,-0.6281376323716732,0.03973754355577574,0.09095930205770343,-0.44009779427532086,-0.5308514678061845,1.2018274738200692,0.7795675161193357,-0.46638803585050653,1.3308868684959123,4.0
-0.4035488242073128,-0.8977680928421683,1.5429328369219553,-0.6001539974710869,0.22660519132357365,0.2844108600130602,-0.3324901195489348,-0.43141564767985796,0.990226663496772,1.115486486053603,-0.46638803585050653,1.3308868684959123,2.0
-0.0760605126250897,-0.8458419566722893,0.9947684711407138,-0.6018000936417096,0.5119571399419678,0.5289628295037943,-0.22488244482254877,-0.5308514678061845,0.9055863393674533,-1.235946303486267,-0.46638803585050653,1.3701874595213375,4.0
0.21744316284954418,-0.7664255131183568,0.6626453554026674,-0.5771086510823688,0.7316528879932978,0.7698647695991442,-0.009667095369776692,-0.48113355774302125,0.6093452049148372,-0.9000273335519998,-0.46638803585050653,1.4111086934756463,6.0
0.48314122696342326,-0.6686821979750553,0.4240326314743623,-0.5507711123524051,0.9387224436278847,1.00711668029911,0.2055482540829954,-0.28226191749036805,0.31310407046222133,-0.9000273335519998,-0.46638803585050653,1.4358234981411198,9.0
0.4615146403495029,-0.7144993769484779,0.5175430232841035,-0.5425406314992914,0.8907429124442608,0.8373903134137498,0.5283712782621535,-0.5805693778693478,-0.025457226055054013,-0.2281893936834656,-0.46638803585050653,1.308197867491543,7.0
-2.285061859618387,2.104784369216127,-2.0717274809649373,1.7718705843962619,-0.8693483104497277,-1.427452926422078,-1.3009591920864092,0.8115321038992244,-1.4643427362534742,-1.235946303486267,2.553245117895903,1.4895296770599327e-05,880.0
0.08150461841918744,-0.891659135645712,1.1527687883364834,-0.5705242663998779,0.4185233160580688,0.12563458131385227,0.7435866277149256,-0.5308514678061845,-0.36401852257232936,-0.5641083636177328,-0.46638803585050653,0.9605699592460294,5.0
0.1649214525014518,-0.8641688282616584,1.0786053741425508,-0.5622937855467641,0.47155332420838986,0.17673499284922956,0.7435866277149256,-0.28226191749036805,-0.4063386846369888,-1.235946303486267,-0.46638803585050653,0.9237003326139294,2.0
-2.1089596543336064,1.7687917234110277,-1.9911150742324017,1.9710482210416118,-0.5688449309312418,-1.425627911724386,-1.3009591920864092,0.6623783737097345,-1.4643427362534742,-1.235946303486267,2.438829934395015,1.4895296770599327e-05,1045.0
0.6129007466469456,-0.6564642835821426,0.6336248889789546,-0.5277257659636869,0.8680157660941233,0.7351894903429953,0.7435866277149256,-0.5805693778693478,-0.36401852257232936,1.45140545598787,-0.46638803585050653,0.9929828178236996,0.0
0.6252587961406144,-0.717553855546706,0.5884819412087348,-0.539248439158046,0.8755914815441691,0.8373903134137498,0.5283712782621535,-0.3816977376166947,-0.11009755018437285,1.115486486053603,-0.46638803585050653,1.2405360252106563,2.0
1.4192634761088345,-0.4090515171256605,0.02097059781168471,-0.4799889770156278,1.688718273182425,1.6330967216074814,0.42076360353576747,-0.5308514678061845,0.10150326013892425,1.115486486053603,-0.46638803585050653,1.4127293364045297,6.0
1.6324398298746212,-0.21356488683905736,-0.21119313357801758,-0.45365143828566423,1.9664945063507733,2.010874764029735,0.3131559288093814,-0.43141564767985796,0.31310407046222133,-0.9000273335519998,-0.46638803585050653,1.6063961664061097,1.0
0.8878673478810764,-0.5434485754477002,0.12092998216002875,-0.49809603489247783,1.2468015385964164,1.541845986722879,0.2055482540829954,-0.3816977376166947,0.4400645566561996,0.7795675161193357,-0.46638803585050653,1.6509638469504062,7.0
0.26996487319763657,-0.7603165559219005,0.5723594598622277,-0.539248439158046,0.663471448942885,1.1312176797421691,0.2055482540829954,-0.5805693778693478,0.5247048807855185,-1.235946303486267,-0.46638803585050653,1.6594722223270446,0.0
0.24833828658371618,-0.7419896843325314,0.6013799262859404,-0.5425406314992914,0.7392286034433436,0.9961665921129578,-0.009667095369776692,-0.3816977376166947,0.6939855290441561,1.787324425922137,-0.46638803585050653,1.648532882557081,8.0
0.059878031805267046,-0.8886046570474838,0.7690537322896143,-0.575462554911746,0.5624619096089402,0.8154901370414452,-0.009667095369776692,-0.3319798275535314,0.6516653669794967,1.115486486053603,-0.46638803585050653,1.5877587727239493,4.0
0.0011772967103402653,-0.8824956998510275,0.8496661390221498,-0.5853391319354824,0.5523609556755458,0.6767890200168498,-0.009667095369776692,-0.7297231080588378,0.778625853173475,-1.235946303486267,-0.46638803585050653,1.5593975214684876,9.0
0.0073563214571746634,-0.8763867426545712,0.8109721837905328,-0.593569612788596,0.610441440792564,0.6311636525745488,-0.11727477009616273,-0.5308514678061845,0.9479065014321126,-0.2281893936834656,-0.46638803585050653,1.6675754369714624,0.0
-0.3664746757263064,-5.6832822908055494e-05,1.2301566987997175,1.2666337959277407e-05,0.410947600608023,0.397561771269967,-0.22488244482254877,-0.43141564767985796,1.0325468255614314,0.4436485461850686,-0.46638803585050653,1.6144993810505273,4.0
-2.430268941168995,2.3063799566991863,-2.1781358578518843,1.6780431026707667,-0.7860154404992232,-1.4438780587013065,-1.193351517360023,2.5019410460467766,-1.4643427362534742,-1.235946303486267,3.148126764544101,1.4895296770599327e-05,711.0
-2.362299668953817,2.3247068282885555,-2.16846236904398,1.6714587179882758,-0.7935911559492691,-1.4457030733989984,-0.5477054690017069,2.601376866173103,-1.4643427362534742,-1.235946303486267,3.157403671314443,1.4895296770599327e-05,703.0
-0.06988148787825531,-0.7847523847077259,0.9141560644081782,-0.6067383821535778,0.6558957334928391,0.5107126825268737,-0.3324901195489348,-0.5308514678061845,1.3287879600140473,0.4436485461850686,-0.46638803585050653,1.7137637604446425,4.0
0.3502921949064837,-0.5098493108671902,0.48529806059108926,-0.5919235166179733,0.9740757823947653,0.7881149165760646,-0.3324901195489348,-0.5805693778693478,1.3287879600140473,-0.5641083636177328,-0.46638803585050653,1.6837818662602975,7.0
1.848705696013825,-0.10665813590107126,-0.3047035253877588,-0.5507711123524051,2.5220469726874697,1.6002464570490247,-0.22488244482254877,-0.5308514678061845,1.0325468255614314,1.787324425922137,-0.46638803585050653,1.5901897371172744,9.0
2.6210837893681247,0.25377033868985327,-0.6755205963574221,-0.49315774638060966,3.385678533992698,2.5200538646858157,-0.009667095369776692,-0.3319798275535314,0.6516653669794967,-0.2281893936834656,-0.46638803585050653,1.5521046282885118,7.0
1.907406431108752,-0.0028058635613133426,-0.4014384134668014,-0.4799889770156278,2.3680074252032037,2.134975763472794,0.3131559288093814,-0.5308514678061845,0.27078390839756195,0.7795675161193357,-0.46638803585050653,1.518476287514179,6.0
1.382189327627828,-0.2318917584284264,-0.11768274176827638,-0.48328116935687326,1.7796268585829753,1.8155981913766859,0.5283712782621535,-0.3319798275535314,-0.025457226055054013,0.4436485461850686,-0.46638803585050653,1.4406854269277702,1.0
0.8260771004127323,-0.592320233019351,0.2724813068171955,-0.5178491889399506,1.1584181916792147,1.3118941348136814,0.8511943024413117,-0.7297231080588378,-0.1947378743136917,-0.9000273335519998,-0.46638803585050653,1.4824169823465208,1.0
0.9064044221215796,-0.6839545909661962,0.2692568105478941,-0.5425406314992914,1.2796296388799484,1.0965424004860203,0.9588019771676977,-0.5805693778693478,-0.27937819844301054,-0.5641083636177328,-0.46638803585050653,1.5602078429329296,9.0
0.9558366200962547,-0.7206083341449343,0.29505278070230545,-0.5557094008642732,1.2745791619132512,0.8392153281114418,0.9588019771676977,-0.28226191749036805,-0.36401852257232936,-1.235946303486267,-0.46638803585050653,1.4228583547100517,4.0
